,Semana,Município,Focos,ponto
22548,2022-03-20,BALNEÁRIO BARRA DO SUL,1,POINT (-48.6525686779991 -26.446419426504228)
22549,2022-03-20,ARVOREDO,1,POINT (-52.44198670964182 -27.07085356427636)
22550,2022-03-20,ARROIO TRINTA,10,POINT (-51.33667814298063 -26.92149911289856)
22551,2022-03-20,ARAQUARI,10,POINT (-48.75777734611065 -26.461708089601323)
22552,2022-03-20,APIÚNA,1,POINT (-49.364244600271256 -27.124502359730975)
22553,2022-03-20,ANCHIETA,4,POINT (-53.33310864178267 -26.532948184400585)
22554,2022-03-20,ABELARDO LUZ,18,POINT (-52.25571912306015 -26.562426855567093)
22555,2022-03-20,JARAGUÁ DO SUL,13,POINT (-49.159974339900636 -26.481907693524388)
22556,2022-03-20,BLUMENAU,94,POINT (-49.09730924738388 -26.885766673711007)
22557,2022-03-20,CORONEL FREITAS,2,POINT (-52.72505203540188 -26.883161405516894)
22558,2022-03-20,BOMBINHAS,38,POINT (-48.51748707787348 -27.17325633187103)
22559,2022-03-20,CORUPÁ,5,POINT (-49.32671147592909 -26.439933805537702)
22560,2022-03-20,IÇARA,1,POINT (-49.277346428181566 -28.751615358390502)
22561,2022-03-20,CORONEL MARTINS,2,POINT (-52.67187452260622 -26.53464591641919)
22562,2022-03-20,ITÁ,3,POINT (-52.332158322558705 -27.24401504736772)
22563,2022-03-20,ITUPORANGA,2,POINT (-49.53886990331492 -27.45344960217853)
22564,2022-03-20,ITAPIRANGA,6,POINT (-53.711674144548695 -27.112222405376688)
22565,2022-03-20,ITAPEMA,33,POINT (-48.63442695278928 -27.10858334921313)
22566,2022-03-20,ITAJAÍ,76,POINT (-48.753417164343155 -26.96901297467498)
22567,2022-03-20,IRINEÓPOLIS,5,POINT (-50.76069119092562 -26.357066305040167)
22568,2022-03-20,IRATI,1,POINT (-52.89009910522137 -26.627592284222846)
22569,2022-03-20,IPUMIRIM,3,POINT (-52.15289061018003 -27.04030920397246)
22570,2022-03-20,IPUAÇU,4,POINT (-52.47601370371535 -26.6787391439459)
22571,2022-03-20,IPIRA,4,POINT (-51.798707740039546 -27.37081858347813)
22572,2022-03-20,INDAIAL,15,POINT (-49.224177687901346 -26.99497938110411)
22573,2022-03-20,ILHOTA,4,POINT (-48.85735097749987 -26.859040901529745)
22574,2022-03-20,IBIRAMA,1,POINT (-49.52854434507853 -27.018150479352176)
22575,2022-03-20,IRACEMINHA,5,POINT (-53.32445648581825 -26.845317195563474)
22576,2022-03-20,CUNHA PORÃ,9,POINT (-53.19066459516312 -26.879227556402125)
22577,2022-03-20,HERVAL D'OESTE,4,POINT (-51.41066483184581 -27.195375505195166)
22578,2022-03-20,CUNHATAÍ,3,POINT (-53.10087034298753 -26.97508678163015)
22579,2022-03-20,FAXINAL DOS GUEDES,28,POINT (-52.24432281425879 -26.846669473721352)
22580,2022-03-20,FLOR DO SERTÃO,2,POINT (-53.33734229657069 -26.76378082164953)
22581,2022-03-20,FORMOSA DO SUL,5,POINT (-52.79378914566691 -26.634189292444557)
22582,2022-03-20,GALVÃO,1,POINT (-52.65901067461307 -26.449409440681887)
22583,2022-03-20,FLORIANÓPOLIS,288,POINT (-48.50819805014117 -27.577833913876493)
22584,2022-03-20,CRICIÚMA,1,POINT (-49.379715593390806 -28.715695317599724)
22585,2022-03-20,GASPAR,6,POINT (-48.96603277755912 -26.931342854989225)
22586,2022-03-20,GOVERNADOR CELSO RAMOS,15,POINT (-48.57722959006138 -27.37661650148034)
22587,2022-03-20,GUABIRUBA,8,POINT (-49.02075045567544 -27.103337763844536)
22588,2022-03-20,GUARAMIRIM,9,POINT (-48.94488242157447 -26.47655093499799)
22589,2022-03-20,GAROPABA,1,POINT (-48.65893578099145 -28.046733934256846)
22590,2022-03-27,POMERODE,1,POINT (-49.17330417894716 -26.728186239159662)
22591,2022-03-27,PERITIBA,10,POINT (-51.875058999568054 -27.35136072671339)
22592,2022-03-27,PINHALZINHO,5,POINT (-52.97663206995043 -26.829373480377633)
22593,2022-03-27,PIRATUBA,8,POINT (-51.77282038293217 -27.46121871446764)
22594,2022-03-27,PONTE SERRADA,2,POINT (-51.92821372642347 -26.861768575031704)
22595,2022-03-27,RIO DOS CEDROS,3,POINT (-49.368384844168055 -26.61792661732718)
22596,2022-03-27,PORTO UNIÃO,34,POINT (-51.00778459817214 -26.38362840601625)
22597,2022-03-27,PRAIA GRANDE,1,POINT (-49.98950210163336 -29.181867687497547)
22598,2022-03-27,PRINCESA,1,POINT (-53.611775698473636 -26.432945074493837)
22599,2022-03-27,QUILOMBO,13,POINT (-52.71798207770491 -26.729236446637557)
22600,2022-03-27,RIO DO SUL,4,POINT (-49.62995257034289 -27.196050867028834)
22601,2022-03-27,PENHA,56,POINT (-48.650764520912794 -26.807759800934015)
22602,2022-03-27,PORTO BELO,20,POINT (-48.61643450369326 -27.174795882021932)
22603,2022-03-27,PASSO DE TORRES,4,POINT (-49.72193226710953 -29.267247532606632)
22604,2022-03-27,LAJEADO GRANDE,2,POINT (-52.55208511201592 -26.85494130222345)
22605,2022-03-27,PAPANDUVA,1,POINT (-50.1723622637524 -26.50242441247795)
22606,2022-03-27,PALMITOS,2,POINT (-53.179829065049795 -27.09262173445292)
22607,2022-03-27,PALHOÇA,124,POINT (-48.66170819531588 -27.77182146966105)
22608,2022-03-27,PAIAL,10,POINT (-52.48786857820866 -27.21300274694801)
22609,2022-03-27,NOVO HORIZONTE,6,POINT (-52.79636139882617 -26.494979246937564)
22610,2022-03-27,NOVA ITABERABA,1,POINT (-52.83316646064405 -26.961141868867955)
22611,2022-03-27,NOVA ERECHIM,4,POINT (-52.90669278808881 -26.908168558958387)
22612,2022-03-27,NAVEGANTES,101,POINT (-48.72739585880501 -26.82874286660231)
22613,2022-03-27,MAFRA,1,POINT (-49.88955903735795 -26.20081171740186)
22614,2022-03-27,LUZERNA,5,POINT (-51.50563310304435 -27.09041292936536)
22615,2022-03-27,LONTRAS,2,POINT (-49.5073088131697 -27.18943445931826)
22616,2022-03-27,LINDÓIA DO SUL,1,POINT (-52.05246609985818 -27.031507278170547)
22617,2022-03-27,RIO NEGRINHO,3,POINT (-49.596155798278296 -26.44271403183842)
22618,2022-03-27,PARAÍSO,4,POINT (-53.67830388048522 -26.662800366381106)
22619,2022-03-27,ROMELÂNDIA,6,POINT (-53.31712397583878 -26.648389532310617)
22620,2022-03-27,ÁGUAS DE CHAPECÓ,5,POINT (-52.95673527930452 -27.054386024452793)
22621,2022-03-27,SANTIAGO DO SUL,5,POINT (-52.69731235564567 -26.63087442406839)
22622,2022-03-27,JUPIÁ,1,POINT (-52.720920059617036 -26.394105628089882)
22623,2022-03-27,ÁGUA DOCE,7,POINT (-51.61240583867837 -26.76446918157033)
22624,2022-03-27,ZORTÉA,11,POINT (-51.535614862678045 -27.47698781177276)
22625,2022-03-27,XAXIM,51,POINT (-52.52910542362624 -26.97030880074372)
22626,2022-03-27,XAVANTINA,4,POINT (-52.321889849825574 -27.02121446664788)
22627,2022-03-27,XANXERÊ,60,POINT (-52.409753977893864 -26.87227935615384)
22628,2022-03-27,VIDEIRA,5,POINT (-51.126791458112294 -27.006590429997193)
22629,2022-03-27,VARGEÃO,4,POINT (-52.12417603836292 -26.77869255231926)
22630,2022-03-27,UNIÃO DO OESTE,5,POINT (-52.85600990552198 -26.786666327181376)
22631,2022-03-27,TROMBUDO CENTRAL,1,POINT (-49.81141612505136 -27.312097301154424)
22632,2022-03-27,TIMBÓ,6,POINT (-49.268848087269895 -26.808191984335508)
22633,2022-03-27,TIJUCAS,35,POINT (-48.70088637061579 -27.247563296595885)
22634,2022-03-27,SÃO MIGUEL DA BOA VISTA,1,POINT (-53.23996170119908 -26.689643491003483)
22635,2022-03-27,SALTO VELOSO,5,POINT (-51.428018355843534 -26.895934975227195)
22636,2022-03-27,SÃO LOURENÇO DO OESTE,19,POINT (-52.859772864625924 -26.465488220200026)
22637,2022-03-27,SÃO JOSÉ DO CEDRO,1,POINT (-53.53373642407425 -26.48085134039229)
22638,2022-03-27,SÃO JOSÉ,237,POINT (-48.65625577254402 -27.57847109713233)
22639,2022-03-27,SÃO DOMINGOS,12,POINT (-52.55460248576241 -26.53938727845183)
22640,2022-03-27,SÃO CARLOS,1,POINT (-53.03141183563582 -27.030109233268377)
22641,2022-03-27,SÃO BERNARDINO,3,POINT (-52.98761130109326 -26.4876954650617)
22642,2022-03-27,SÃO BENTO DO SUL,3,POINT (-49.34998168331938 -26.294901587995746)
22643,2022-03-27,SUL BRASIL,2,POINT (-52.94680043392991 -26.695341808174227)
22644,2022-03-27,SOMBRIO,8,POINT (-49.6559270933593 -29.070190675497283)
22645,2022-03-27,SERRA ALTA,1,POINT (-53.0252384398724 -26.69262092171896)
22646,2022-03-27,SEARA,12,POINT (-52.34069428230799 -27.147832610525413)
22647,2022-03-27,SCHROEDER,1,POINT (-49.06045571561801 -26.36795231023243)
22648,2022-03-27,SAUDADES,12,POINT (-53.04001442530173 -26.89720679402398)
22649,2022-03-27,SANTO AMARO DA IMPERATRIZ,6,POINT (-48.796550358051064 -27.741766116501967)
22650,2022-03-27,SÃO JOÃO BATISTA,11,POINT (-48.859015927042506 -27.3289283421727)
22651,2022-03-27,JOINVILLE,613,POINT (-48.95140521079262 -26.244282225607027)
22652,2022-03-27,SÃO MIGUEL DO OESTE,10,POINT (-53.51212123092325 -26.727236944731406)
22653,2022-03-27,JARDINÓPOLIS,5,POINT (-52.87130602094494 -26.717195189426306)
22654,2022-03-27,CRICIÚMA,1,POINT (-49.379715593390806 -28.715695317599724)
22655,2022-03-27,CORUPÁ,1,POINT (-49.32671147592909 -26.439933805537702)
22656,2022-03-27,CORONEL FREITAS,6,POINT (-52.72505203540188 -26.883161405516894)
22657,2022-03-27,CONCÓRDIA,39,POINT (-52.00738181173657 -27.23912654780915)
22658,2022-03-27,CHAPECÓ,27,POINT (-52.6503387011512 -27.125143757264095)
22659,2022-03-27,CAÇADOR,55,POINT (-51.08466522606485 -26.76301573603967)
22660,2022-03-27,CATANDUVAS,10,POINT (-51.696411039929494 -27.04499810338548)
22661,2022-03-27,CANELINHA,4,POINT (-48.80230959011115 -27.23460358338924)
22662,2022-03-27,CAMPOS NOVOS,7,POINT (-51.24461188464247 -27.41300179636672)
22663,2022-03-27,CAMPO ERÊ,8,POINT (-53.13029027791252 -26.450418785075478)
22664,2022-03-27,CAMBORIÚ,57,POINT (-48.70898929280387 -27.070938703807666)
22665,2022-03-27,BRUSQUE,37,POINT (-48.90974338759385 -27.125000077860673)
22666,2022-03-27,BOMBINHAS,54,POINT (-48.51748707787348 -27.17325633187103)
22667,2022-03-27,CUNHA PORÃ,10,POINT (-53.19066459516312 -26.879227556402125)
22668,2022-03-27,BOM RETIRO,2,POINT (-49.56300898690758 -27.785359887626676)
22669,2022-03-27,BIGUAÇU,46,POINT (-48.69394689806006 -27.433529852830816)
22670,2022-03-27,BARRA VELHA,3,POINT (-48.72738559449102 -26.662440609824166)
22671,2022-03-27,BARRA BONITA,1,POINT (-53.425055355047476 -26.66835784442113)
22672,2022-03-27,BALNEÁRIO PIÇARRAS,39,POINT (-48.733290126728555 -26.759491595089575)
22673,2022-03-27,BALNEÁRIO CAMBORIÚ,48,POINT (-48.62174059290786 -27.004736811989282)
22674,2022-03-27,ASCURRA,2,POINT (-49.39596551693794 -26.97363368202941)
22675,2022-03-27,ARVOREDO,2,POINT (-52.44198670964182 -27.07085356427636)
22676,2022-03-27,ARROIO TRINTA,3,POINT (-51.33667814298063 -26.92149911289856)
22677,2022-03-27,ARAQUARI,40,POINT (-48.75777734611065 -26.461708089601323)
22678,2022-03-27,ARABUTÃ,3,POINT (-52.18154485906579 -27.140868080616993)
22679,2022-03-27,AGRONÔMICA,1,POINT (-49.72074685728468 -27.327559429716437)
22680,2022-03-27,ABELARDO LUZ,4,POINT (-52.25571912306015 -26.562426855567093)
22681,2022-03-27,JOAÇABA,6,POINT (-51.59293464174646 -27.151796127157354)
22682,2022-03-27,BLUMENAU,115,POINT (-49.09730924738388 -26.885766673711007)
22683,2022-03-27,CUNHATAÍ,5,POINT (-53.10087034298753 -26.97508678163015)
22684,2022-03-27,ALTO BELA VISTA,3,POINT (-51.92594839668161 -27.421535077481998)
22685,2022-03-27,DONA EMMA,1,POINT (-49.778082402911785 -26.988700760959578)
22686,2022-03-27,DIONÍSIO CERQUEIRA,2,POINT (-53.533104817609406 -26.329842624688034)
22687,2022-03-27,JARAGUÁ DO SUL,36,POINT (-49.159974339900636 -26.481907693524388)
22688,2022-03-27,JABORÁ,5,POINT (-51.772666951728674 -27.141510230826746)
22689,2022-03-27,ITÁ,3,POINT (-52.332158322558705 -27.24401504736772)
22690,2022-03-27,ITUPORANGA,3,POINT (-49.53886990331492 -27.45344960217853)
22691,2022-03-27,ITAPOÁ,2,POINT (-48.65235420331072 -26.082477365716418)
22692,2022-03-27,ITAPIRANGA,17,POINT (-53.711674144548695 -27.112222405376688)
22693,2022-03-27,ITAPEMA,73,POINT (-48.63442695278928 -27.10858334921313)
22694,2022-03-27,ITAJAÍ,2,POINT (-48.753417164343155 -26.96901297467498)
22695,2022-03-27,IRACEMINHA,2,POINT (-53.32445648581825 -26.845317195563474)
22696,2022-03-27,IPUMIRIM,15,POINT (-52.15289061018003 -27.04030920397246)
22697,2022-03-27,IPUAÇU,5,POINT (-52.47601370371535 -26.6787391439459)
22698,2022-03-27,IPIRA,2,POINT (-51.798707740039546 -27.37081858347813)
22699,2022-03-27,INDAIAL,12,POINT (-49.224177687901346 -26.99497938110411)
22700,2022-03-27,IÇARA,4,POINT (-49.277346428181566 -28.751615358390502)
22701,2022-03-27,IBIRAMA,3,POINT (-49.52854434507853 -27.018150479352176)
22702,2022-03-27,IMBITUBA,1,POINT (-48.70266299449253 -28.19427352006288)
22703,2022-03-27,FLOR DO SERTÃO,1,POINT (-53.33734229657069 -26.76378082164953)
22704,2022-03-27,FORMOSA DO SUL,1,POINT (-52.79378914566691 -26.634189292444557)
22705,2022-03-27,GARUVA,3,POINT (-48.86732766109188 -26.05711167861282)
22706,2022-03-27,GASPAR,5,POINT (-48.96603277755912 -26.931342854989225)
22707,2022-03-27,FLORIANÓPOLIS,224,POINT (-48.50819805014117 -27.577833913876493)
22708,2022-03-27,GUABIRUBA,12,POINT (-49.02075045567544 -27.103337763844536)
22709,2022-03-27,HERVAL D'OESTE,1,POINT (-51.41066483184581 -27.195375505195166)
22710,2022-03-27,GOVERNADOR CELSO RAMOS,34,POINT (-48.57722959006138 -27.37661650148034)
22711,2022-03-27,GUATAMBÚ,3,POINT (-52.78338990117775 -27.11647391751629)
22712,2022-03-27,FAXINAL DOS GUEDES,10,POINT (-52.24432281425879 -26.846669473721352)
22713,2022-03-27,GUARUJÁ DO SUL,2,POINT (-53.484020658272556 -26.39833636190546)
22714,2022-03-27,GUARAMIRIM,7,POINT (-48.94488242157447 -26.47655093499799)
22715,2022-04-03,PENHA,34,POINT (-48.650764520912794 -26.807759800934015)
22716,2022-04-03,PRESIDENTE NEREU,1,POINT (-49.354952472708355 -27.268252905221093)
22717,2022-04-03,ROMELÂNDIA,5,POINT (-53.31712397583878 -26.648389532310617)
22718,2022-04-03,POUSO REDONDO,1,POINT (-49.977272039975205 -27.286165527361565)
22719,2022-04-03,PORTO UNIÃO,15,POINT (-51.00778459817214 -26.38362840601625)
22720,2022-04-03,PORTO BELO,9,POINT (-48.61643450369326 -27.174795882021932)
22721,2022-04-03,PIRATUBA,1,POINT (-51.77282038293217 -27.46121871446764)
22722,2022-04-03,PINHALZINHO,7,POINT (-52.97663206995043 -26.829373480377633)
22723,2022-04-03,PERITIBA,2,POINT (-51.875058999568054 -27.35136072671339)
22724,2022-04-03,RODEIO,2,POINT (-49.35103649063635 -26.895097082819174)
22725,2022-04-03,PRESIDENTE GETÚLIO,1,POINT (-49.71442977022528 -27.06258379829857)
22726,2022-04-03,NOVA TRENTO,2,POINT (-49.04136677854023 -27.313268123121375)
22727,2022-04-03,PASSO DE TORRES,5,POINT (-49.72193226710953 -29.267247532606632)
22728,2022-04-03,PARAÍSO,2,POINT (-53.67830388048522 -26.662800366381106)
22729,2022-04-03,PALHOÇA,48,POINT (-48.66170819531588 -27.77182146966105)
22730,2022-04-03,OURO VERDE,1,POINT (-52.27875795891815 -26.711533463528756)
22731,2022-04-03,NOVO HORIZONTE,1,POINT (-52.79636139882617 -26.494979246937564)
22732,2022-04-03,NOVA ERECHIM,9,POINT (-52.90669278808881 -26.908168558958387)
22733,2022-04-03,NAVEGANTES,54,POINT (-48.72739585880501 -26.82874286660231)
22734,2022-04-03,MONDAÍ,3,POINT (-53.44649707854179 -27.09929258522074)
22735,2022-04-03,MODELO,6,POINT (-53.05109629093748 -26.77477746640045)
22736,2022-04-03,MASSARANDUBA,1,POINT (-48.98819178964745 -26.626911300757143)
22737,2022-04-03,SALTO VELOSO,1,POINT (-51.428018355843534 -26.895934975227195)
22738,2022-04-03,MAREMA,1,POINT (-52.630069576468934 -26.812382609184045)
22739,2022-04-03,PASSOS MAIA,3,POINT (-51.96106257398024 -26.706082760208048)
22740,2022-04-03,SANTO AMARO DA IMPERATRIZ,8,POINT (-48.796550358051064 -27.741766116501967)
22741,2022-04-03,SÃO LUDGERO,1,POINT (-49.16816231413642 -28.353134609105727)
22742,2022-04-03,SCHROEDER,1,POINT (-49.06045571561801 -26.36795231023243)
22743,2022-04-03,MAFRA,2,POINT (-49.88955903735795 -26.20081171740186)
22744,2022-04-03,ÁGUA DOCE,5,POINT (-51.61240583867837 -26.76446918157033)
22745,2022-04-03,XAXIM,33,POINT (-52.52910542362624 -26.97030880074372)
22746,2022-04-03,XAVANTINA,4,POINT (-52.321889849825574 -27.02121446664788)
22747,2022-04-03,XANXERÊ,24,POINT (-52.409753977893864 -26.87227935615384)
22748,2022-04-03,UNIÃO DO OESTE,3,POINT (-52.85600990552198 -26.786666327181376)
22749,2022-04-03,TUNÁPOLIS,1,POINT (-53.64994894871563 -26.988116577060975)
22750,2022-04-03,TRÊS BARRAS,1,POINT (-50.255230158464954 -26.16992128272165)
22751,2022-04-03,TROMBUDO CENTRAL,1,POINT (-49.81141612505136 -27.312097301154424)
22752,2022-04-03,TREZE TÍLIAS,1,POINT (-51.44935440560939 -26.964791254360083)
22753,2022-04-03,TIMBÓ,4,POINT (-49.268848087269895 -26.808191984335508)
22754,2022-04-03,TIJUCAS,6,POINT (-48.70088637061579 -27.247563296595885)
22755,2022-04-03,SÃO MIGUEL DO OESTE,2,POINT (-53.51212123092325 -26.727236944731406)
22756,2022-04-03,SÃO MIGUEL DA BOA VISTA,1,POINT (-53.23996170119908 -26.689643491003483)
22757,2022-04-03,SÃO LOURENÇO DO OESTE,13,POINT (-52.859772864625924 -26.465488220200026)
22758,2022-04-03,SÃO JOÃO DO OESTE,1,POINT (-53.59166414663414 -27.091607129863164)
22759,2022-04-03,SÃO JOÃO BATISTA,11,POINT (-48.859015927042506 -27.3289283421727)
22760,2022-04-03,SÃO JOSÉ DO CEDRO,2,POINT (-53.53373642407425 -26.48085134039229)
22761,2022-04-03,SÃO JOSÉ,153,POINT (-48.65625577254402 -27.57847109713233)
22762,2022-04-03,SÃO FRANCISCO DO SUL,22,POINT (-48.64031938386047 -26.26159673750705)
22763,2022-04-03,SÃO CARLOS,10,POINT (-53.03141183563582 -27.030109233268377)
22764,2022-04-03,SÃO BENTO DO SUL,1,POINT (-49.34998168331938 -26.294901587995746)
22765,2022-04-03,SOMBRIO,10,POINT (-49.6559270933593 -29.070190675497283)
22766,2022-04-03,SERRA ALTA,1,POINT (-53.0252384398724 -26.69262092171896)
22767,2022-04-03,SEARA,13,POINT (-52.34069428230799 -27.147832610525413)
22768,2022-04-03,SAUDADES,4,POINT (-53.04001442530173 -26.89720679402398)
22769,2022-04-03,JUPIÁ,4,POINT (-52.720920059617036 -26.394105628089882)
22770,2022-04-03,JABORÁ,1,POINT (-51.772666951728674 -27.141510230826746)
22771,2022-04-03,JOAÇABA,2,POINT (-51.59293464174646 -27.151796127157354)
22772,2022-04-03,CHAPECÓ,18,POINT (-52.6503387011512 -27.125143757264095)
22773,2022-04-03,CAÇADOR,4,POINT (-51.08466522606485 -26.76301573603967)
22774,2022-04-03,CAXAMBU DO SUL,2,POINT (-52.92021076953631 -27.14671120355529)
22775,2022-04-03,CAPINZAL,7,POINT (-51.63081493151491 -27.411939390248456)
22776,2022-04-03,CANELINHA,1,POINT (-48.80230959011115 -27.23460358338924)
22777,2022-04-03,CAMPOS NOVOS,1,POINT (-51.24461188464247 -27.41300179636672)
22778,2022-04-03,CAMPO ERÊ,5,POINT (-53.13029027791252 -26.450418785075478)
22779,2022-04-03,CAMBORIÚ,7,POINT (-48.70898929280387 -27.070938703807666)
22780,2022-04-03,BRUSQUE,26,POINT (-48.90974338759385 -27.125000077860673)
22781,2022-04-03,BOTUVERÁ,2,POINT (-49.123525799005755 -27.218576097272617)
22782,2022-04-03,BOMBINHAS,54,POINT (-48.51748707787348 -27.17325633187103)
22783,2022-04-03,CONCÓRDIA,25,POINT (-52.00738181173657 -27.23912654780915)
22784,2022-04-03,BLUMENAU,118,POINT (-49.09730924738388 -26.885766673711007)
22785,2022-04-03,BARRA VELHA,2,POINT (-48.72738559449102 -26.662440609824166)
22786,2022-04-03,BARRA BONITA,1,POINT (-53.425055355047476 -26.66835784442113)
22787,2022-04-03,BALNEÁRIO PIÇARRAS,30,POINT (-48.733290126728555 -26.759491595089575)
22788,2022-04-03,BALNEÁRIO GAIVOTA,2,POINT (-49.61536798375303 -29.153516044807805)
22789,2022-04-03,BALNEÁRIO CAMBORIÚ,35,POINT (-48.62174059290786 -27.004736811989282)
22790,2022-04-03,BALNEÁRIO BARRA DO SUL,7,POINT (-48.6525686779991 -26.446419426504228)
22791,2022-04-03,ARROIO TRINTA,6,POINT (-51.33667814298063 -26.92149911289856)
22792,2022-04-03,ARAQUARI,28,POINT (-48.75777734611065 -26.461708089601323)
22793,2022-04-03,APIÚNA,1,POINT (-49.364244600271256 -27.124502359730975)
22794,2022-04-03,ANCHIETA,1,POINT (-53.33310864178267 -26.532948184400585)
22795,2022-04-03,JOINVILLE,421,POINT (-48.95140521079262 -26.244282225607027)
22796,2022-04-03,BIGUAÇU,21,POINT (-48.69394689806006 -27.433529852830816)
22797,2022-04-03,CORDILHEIRA ALTA,4,POINT (-52.64165994492363 -26.975707450831653)
22798,2022-04-03,ABELARDO LUZ,18,POINT (-52.25571912306015 -26.562426855567093)
22799,2022-04-03,CRICIÚMA,1,POINT (-49.379715593390806 -28.715695317599724)
22800,2022-04-03,CORONEL FREITAS,3,POINT (-52.72505203540188 -26.883161405516894)
22801,2022-04-03,JARAGUÁ DO SUL,41,POINT (-49.159974339900636 -26.481907693524388)
22802,2022-04-03,JACINTO MACHADO,1,POINT (-49.848148251438495 -28.99483199811634)
22803,2022-04-03,IÇARA,1,POINT (-49.277346428181566 -28.751615358390502)
22804,2022-04-03,ITAPOÁ,1,POINT (-48.65235420331072 -26.082477365716418)
22805,2022-04-03,ITAPIRANGA,23,POINT (-53.711674144548695 -27.112222405376688)
22806,2022-04-03,ITAPEMA,47,POINT (-48.63442695278928 -27.10858334921313)
22807,2022-04-03,ITAJAÍ,33,POINT (-48.753417164343155 -26.96901297467498)
22808,2022-04-03,IRATI,2,POINT (-52.89009910522137 -26.627592284222846)
22809,2022-04-03,IPUAÇU,8,POINT (-52.47601370371535 -26.6787391439459)
22810,2022-04-03,INDAIAL,32,POINT (-49.224177687901346 -26.99497938110411)
22811,2022-04-03,IMBITUBA,6,POINT (-48.70266299449253 -28.19427352006288)
22812,2022-04-03,JARDINÓPOLIS,3,POINT (-52.87130602094494 -26.717195189426306)
22813,2022-04-03,IBIRAMA,1,POINT (-49.52854434507853 -27.018150479352176)
22814,2022-04-03,CUNHA PORÃ,6,POINT (-53.19066459516312 -26.879227556402125)
22815,2022-04-03,DESCANSO,2,POINT (-53.479300522303596 -26.858413595000634)
22816,2022-04-03,FLORIANÓPOLIS,175,POINT (-48.50819805014117 -27.577833913876493)
