Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 02/07/2022 a 31/12/2022,,,,,,
Atualizado em 27/06/2023,,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Nº Foco
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282454/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282453/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282452/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282451/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282450/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282449/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282448/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282447/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282446/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282445/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282444/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282443/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282442/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282441/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,18/10/2022,ARM 282440/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282439/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282438/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282437/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282436/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282435/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282434/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282433/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282432/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282431/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282430/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282429/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282428/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282427/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282426/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282425/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282424/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282423/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282422/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282421/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282420/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282419/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282418/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282417/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282416/22
Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,19/10/2022,ARM 282415/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282414/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282412/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282411/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282410/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282409/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282408/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282407/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282406/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282405/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282404/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282403/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282402/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282401/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282400/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282399/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282398/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282397/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282396/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282395/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282394/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282393/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282392/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282391/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282390/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282389/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282388/22
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282387/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282386/22
Xanxerê,XAXIM,Outros,ARM - Armadilha,Armadilha,18/10/2022,ARM 282385/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282384/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282383/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282382/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282381/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282380/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282379/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282378/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282377/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282376/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282375/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282374/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282373/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282372/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282371/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282370/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282369/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282368/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282367/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282366/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282365/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282364/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282363/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282362/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282361/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282360/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282359/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282358/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282357/22
Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282356/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282355/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282354/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282353/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282352/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282351/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282350/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282349/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282348/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282347/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282346/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282345/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282344/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282343/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282342/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282341/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282340/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282339/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282338/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282337/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282336/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282335/22
Blumenau,GASPAR,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282334/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282333/22
Blumenau,ASCURRA,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282332/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282331/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282330/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282329/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282328/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,21/10/2022,ARM 282327/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282326/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,21/10/2022,ARM 282325/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,21/10/2022,ARM 282324/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282323/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,21/10/2022,ARM 282322/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,21/10/2022,ARM 282321/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,21/10/2022,ARM 282320/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282319/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282318/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282317/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,21/10/2022,ARM 282316/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282315/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282314/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282313/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,21/10/2022,ARM 282312/22
São José,SÃO JOSÉ,Outros,E - Depósitos naturais,Delimitação de Foco,20/10/2022,DF 282311/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/10/2022,PE 282310/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282309/22
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282308/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,19/10/2022,PE 282307/22
São José,SÃO JOSÉ,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282306/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,19/10/2022,PE 282305/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,20/10/2022,PE 282304/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,20/10/2022,PE 282303/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,20/10/2022,PE 282302/22
Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,21/10/2022,PE 282301/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,21/10/2022,PE 282300/22
Itajaí,NAVEGANTES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,20/10/2022,PE 282299/22
Jaraguá do Sul,JARAGUÁ DO SUL,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282298/22
Concórdia,SEARA,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282297/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282296/22
Jaraguá do Sul,JARAGUÁ DO SUL,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282295/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282294/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282293/22
Araranguá,PASSO DE TORRES,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282292/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282291/22
Araranguá,PASSO DE TORRES,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282290/22
Araranguá,PASSO DE TORRES,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282289/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282288/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282287/22
Videira,VIDEIRA,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282286/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282285/22
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282284/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282283/22
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,17/10/2022,ARM 282282/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282281/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282280/22
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,17/10/2022,ARM 282279/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282278/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282277/22
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,17/10/2022,PE 282276/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,10/10/2022,ARM 282275/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,21/10/2022,ARM 282274/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282273/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282272/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282271/22
Joinville,ARAQUARI,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,19/10/2022,PE 282270/22
Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,21/10/2022,ARM 282269/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282268/22
Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282267/22
Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282266/22
Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282265/22
Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282264/22
Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282263/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282262/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282261/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282260/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282259/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282258/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282257/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282256/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282255/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282254/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282253/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/10/2022,ARM 282252/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,17/10/2022,ARM 282251/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282250/22
Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,17/10/2022,ARM 282249/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282248/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,14/10/2022,ARM 282247/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282246/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282245/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282244/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282243/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282242/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282241/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282240/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282239/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282238/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282237/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282236/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282235/22
São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,18/10/2022,ARM 282234/22
São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,17/10/2022,ARM 282233/22
São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,17/10/2022,ARM 282232/22
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282231/22
São Miguel do Oeste,BOM JESUS DO OESTE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/10/2022,PE 282230/22
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282229/22
Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,17/10/2022,ARM 282228/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282227/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282226/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282225/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282224/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282223/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,17/10/2022,ARM 282222/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282221/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282220/22
São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,20/10/2022,ARM 282219/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282218/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282217/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,14/10/2022,ARM 282216/22
Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,14/10/2022,ARM 282215/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,14/10/2022,ARM 282214/22
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282213/22
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282212/22
Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282211/22
Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,20/10/2022,ARM 282210/22
Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,18/10/2022,ARM 282209/22
São José,TIJUCAS,Comércio,ARM - Armadilha,Armadilha,20/10/2022,ARM 282208/22
São José,TIJUCAS,Comércio,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,19/10/2022,ID 282207/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282206/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282205/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282204/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282203/22
São José,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,19/10/2022,DF 282202/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282201/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282200/22
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,19/10/2022,ARM 282199/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,19/10/2022,ARM 282198/22
São José,SÃO JOSÉ,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,19/10/2022,DF 282197/22
