Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,,
Período: de 01/08/2024 a 31/12/2024,,,,,,,,,,,,,,
Atualizado em 29/04/2025,,,,,,,,,,,,,,
Nº Foco,Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 426170/24,Joinville,ITAPOÁ,SAMAMBAIAL,Outros,ARM - Armadilha,Armadilha,08/11/2024,13/11/2024,13/11/2024,15,0,0,0,0
ARM 426169/24,Joaçaba,CAPINZAL,LOT. PARIZOTTO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,5,0,0,0,0
ARM 426168/24,Joinville,ITAPOÁ,SAMAMBAIAL,Comércio,ARM - Armadilha,Armadilha,08/11/2024,13/11/2024,13/11/2024,37,0,0,0,0
ARM 426167/24,Joaçaba,CAPINZAL,JOÃO LANHE,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,8,0,0,0,0
ARM 426166/24,Joaçaba,CAPINZAL,MAXIMILIANO TOALDO,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,3,0,0,0,0
ARM 426165/24,Joaçaba,CAPINZAL,SÃO JOÃO,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,2,0,0,0,0
ARM 426164/24,Joinville,ITAPOÁ,PRINCIPE,Outros,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,40,0,0,0,0
ARM 426163/24,Joaçaba,CAPINZAL,SÃO JOÃO,Outros,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,5,0,0,0,0
ARM 426162/24,Joinville,ITAPOÁ,PRINCIPE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,4,0,0,0,0
ARM 426161/24,Joaçaba,CAPINZAL,PROJETO DESAFIO,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,7,0,0,0,0
ARM 426160/24,Joinville,ITAPOÁ,PRINCIPE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,7,0,0,0,0
ARM 426159/24,Joinville,ITAPOÁ,PAESE,Outros,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,40,0,0,0,0
ARM 426158/24,Concórdia,SEARA,BAIRRO INDUSTRIAL,Outros,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,37,0,0,0,0
ARM 426157/24,Concórdia,SEARA,VILA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,15,0,0,0,0
ARM 426156/24,Joaçaba,LUZERNA,SÃO FRANCISCO,Residência,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,15,0,0,0,0
ARM 426155/24,Concórdia,SEARA,BAIRRO NITERÓI,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,17,0,0,0,0
ARM 426154/24,Joaçaba,LUZERNA,SUZANA,Residência,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,10,0,0,0,0
ARM 426153/24,Joaçaba,LUZERNA,VILA ALEMANHA,Residência,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,6,0,2,0,0
ARM 426152/24,Joaçaba,LUZERNA,VILA ALEMANHA,Comércio,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,6,0,0,0,0
ARM 426151/24,Joaçaba,LUZERNA,CENTRO,Outros,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,8,0,2,0,0
ARM 426150/24,Joaçaba,LUZERNA,CENTRO,Outros,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,20,0,4,0,0
ARM 426149/24,Joaçaba,JOAÇABA,SANTA TEREZA,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,25,0,25,0,0
ARM 426148/24,Joaçaba,JOAÇABA,SANTA TEREZA,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,20,0,0,0,0
ARM 426147/24,Joaçaba,JOAÇABA,SANTA TEREZA,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,6,0,0,0,0
ARM 426146/24,Rio do Sul,IBIRAMA,CENTRO,Residência,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,13/11/2024,94,0,14,0,0
ARM 426145/24,Joaçaba,JOAÇABA,JARDIM LINDÓIA,Comércio,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,7,0,1,0,0
ARM 426144/24,Joaçaba,JOAÇABA,CENTRO,Residência,ARM - Armadilha,Armadilha,13/11/2024,13/11/2024,13/11/2024,18,0,0,0,0
ID 426143/24,Joaçaba,JOAÇABA,FREI BRUNO,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,11/11/2024,13/11/2024,13/11/2024,10,0,0,0,0
ARM 426142/24,Joaçaba,JOAÇABA,JARDIM ALVORADA,Residência,ARM - Armadilha,Armadilha,11/11/2024,13/11/2024,13/11/2024,9,0,0,0,0
ARM 426141/24,Joaçaba,JABORÁ,CENTRO,Comércio,ARM - Armadilha,Armadilha,08/11/2024,13/11/2024,13/11/2024,19,0,0,0,0
ARM 426140/24,Joinville,JOINVILLE,SAGUAÇU,Outros,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,4,0,0,0,0
ARM 426139/24,Joinville,JOINVILLE,SAGUAÇU,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,1,0,0,0,0
ARM 426138/24,Joinville,JOINVILLE,SAGUAÇU,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,4,0,0,0,0
ARM 426137/24,Joinville,JOINVILLE,SAGUAÇU,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,5,0,0,0,0
ARM 426136/24,Joinville,JOINVILLE,SAGUAÇU,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426135/24,Itajaí,CAMBORIÚ,SÃO FRANCISCO DE ASSIS,Comércio,ARM - Armadilha,Armadilha,05/11/2024,05/11/2024,06/11/2024,3,0,0,0,0
ARM 426134/24,Itajaí,CAMBORIÚ,SANTA REGINA,Comércio,ARM - Armadilha,Armadilha,05/11/2024,05/11/2024,06/11/2024,10,0,0,0,0
ARM 426133/24,Joinville,JOINVILLE,SAGUAÇU,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426132/24,Itajaí,CAMBORIÚ,MONTE ALEGRE,Comércio,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,6,0,0,0,0
ARM 426131/24,Itajaí,CAMBORIÚ,MONTE ALEGRE,Comércio,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,8,0,0,0,0
ARM 426130/24,Itajaí,CAMBORIÚ,MONTE ALEGRE,Comércio,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,8,0,0,0,0
ARM 426129/24,Itajaí,CAMBORIÚ,MONTE ALEGRE,Comércio,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,10,0,0,0,0
ARM 426128/24,São Miguel do Oeste,SÃO JOÃO DO OESTE,LINHA CRISTO REI,Residência,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,6,0,0,0,0
ARM 426127/24,Joinville,JOINVILLE,AMÉRICA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426126/24,Joinville,JOINVILLE,AMÉRICA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,14,0,0,0,0
ARM 426125/24,Joinville,JOINVILLE,AMÉRICA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,5,0,0,0,0
ARM 426124/24,Joinville,JOINVILLE,AMÉRICA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,10,0,0,0,0
ARM 426123/24,Itajaí,CAMBORIÚ,CONDE VILA VERDE,Outros,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,7,0,0,0,0
ARM 426122/24,Joinville,JOINVILLE,AMÉRICA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,26,0,0,0,0
ARM 426121/24,Joinville,JOINVILLE,BUCAREIN,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,2,0,0,0,0
ARM 426120/24,Joinville,JOINVILLE,BUCAREIN,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ARM 426119/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,4,0,0,0,0
ARM 426118/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,9,0,0,0,0
ARM 426117/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,48,0,0,0,0
ARM 426116/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,7,0,0,0,0
ARM 426114/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,53,0,0,0,0
ARM 426113/24,Itajaí,CAMBORIÚ,CEDRO,Residência,ARM - Armadilha,Armadilha,04/11/2024,04/11/2024,05/11/2024,2,0,0,0,0
ARM 426112/24,Itajaí,CAMBORIÚ,AREIAS,Comércio,ARM - Armadilha,Armadilha,05/11/2024,05/11/2024,06/11/2024,10,0,0,0,0
ARM 426111/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426110/24,Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,2,0,0,0,0
ARM 426109/24,Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,2,0,0,0,0
PE 426108/24,Itajaí,CAMBORIÚ,CONDE VILA VERDE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,11/11/2024,1,0,0,0,0
ARM 426106/24,Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,10,0,0,0,0
ARM 426105/24,Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,6,0,0,0,0
PE 426104/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,05/11/2024,05/11/2024,06/11/2024,2,0,0,0,0
ARM 426103/24,Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,18,0,0,0,0
ARM 426102/24,Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,35,0,0,0,0
ARM 426101/24,Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,1,0,0,0,0
ARM 426100/24,Joinville,JOINVILLE,ITAUM,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,28,0,0,0,0
ARM 426099/24,Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,18,0,0,0,0
ARM 426098/24,Joinville,JOINVILLE,ITAUM,Outros,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,32,0,0,0,0
ARM 426097/24,Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,12,0,0,0,0
ARM 426096/24,Joinville,JOINVILLE,GLORIA,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,4,0,0,0,0
ARM 426095/24,Joinville,JOINVILLE,GLORIA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,13,0,0,0,0
ARM 426094/24,Joinville,JOINVILLE,GLORIA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,1,0,0,0,0
ARM 426093/24,Joinville,JOINVILLE,GLORIA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,2,0,0,0,0
ARM 426092/24,Joinville,JOINVILLE,VILA NOVA,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ARM 426091/24,Joinville,JOINVILLE,VILA NOVA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,3,0,0,0,0
ARM 426090/24,Joinville,JOINVILLE,VILA NOVA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,6,0,0,0,0
ARM 426089/24,Joinville,JOINVILLE,VILA NOVA,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,11,0,0,0,0
ARM 426088/24,Joinville,JOINVILLE,VILA NOVA,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,5,0,0,0,0
ARM 426087/24,Joinville,JOINVILLE,VILA NOVA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,6,0,0,0,0
ARM 426086/24,Joinville,JOINVILLE,VILA NOVA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,23,0,0,0,0
ARM 426085/24,Joinville,JOINVILLE,VILA NOVA,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,10,0,0,0,0
ARM 426083/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,34,0,0,0,0
ARM 426082/24,Joinville,JOINVILLE,BOEHMERWALD,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,5,0,0,0,0
ARM 426081/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ARM 426080/24,Joinville,JOINVILLE,BOEHMERWALD,Outros,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,45,0,0,0,0
ARM 426079/24,Joinville,JOINVILLE,BOEHMERWALD,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,4,0,0,0,0
ARM 426078/24,São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAO GOTARDO,Comércio,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,13/11/2024,10,0,0,0,0
ARM 426077/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,5,0,0,0,0
ARM 426076/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,4,0,0,0,0
ARM 426075/24,Itajaí,ITAJAÍ,SALSEIROS,Comércio,ARM - Armadilha,Armadilha,12/11/2024,13/11/2024,13/11/2024,6,0,0,0,0
ARM 426074/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,12,0,0,0,0
ARM 426073/24,Tubarão,TUBARÃO,OFICINAS,Outros,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,12/11/2024,7,0,0,0,0
ARM 426072/24,Tubarão,TUBARÃO,OFICINAS,Comércio,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,12/11/2024,1,0,0,0,0
ARM 426071/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,6,0,0,0,0
PE 426070/24,São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SANTA RITA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,12/11/2024,12/11/2024,13/11/2024,5,0,0,0,0
ARM 426069/24,Joinville,JOINVILLE,BOEHMERWALD,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426068/24,Tubarão,TUBARÃO,OFICINAS,Comércio,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,12/11/2024,5,0,0,0,0
ARM 426067/24,Joinville,SÃO FRANCISCO DO SUL,ROCIO PEQUENO,Outros,ARM - Armadilha,Armadilha,13/11/2024,13/11/2024,13/11/2024,8,0,0,0,0
ARM 426066/24,Rio do Sul,IBIRAMA,PONTO CHIC,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,13/11/2024,8,0,0,0,0
ARM 426065/24,Joinville,JOINVILLE,BOEHMERWALD,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ARM 426064/24,Tubarão,TUBARÃO,OFICINAS,Comércio,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,12/11/2024,3,0,0,0,0
ARM 426063/24,Joinville,SÃO FRANCISCO DO SUL,PAULAS,Residência,ARM - Armadilha,Armadilha,13/11/2024,13/11/2024,13/11/2024,10,0,0,0,0
ARM 426062/24,Joinville,SÃO FRANCISCO DO SUL,PAULAS,Comércio,ARM - Armadilha,Armadilha,13/11/2024,13/11/2024,13/11/2024,10,0,0,0,0
PE 426061/24,Joinville,JOINVILLE,COSTA E SILVA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,8,0,0,0,0
ARM 426060/24,Jaraguá do Sul,GUARAMIRIM,ILHA DA FIGUEIRA,Comércio,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,13/11/2024,6,0,0,0,0
ARM 426059/24,Jaraguá do Sul,GUARAMIRIM,CAIXA DAGUA,Outros,ARM - Armadilha,Armadilha,08/11/2024,12/11/2024,13/11/2024,49,0,2,0,0
ID 426058/24,Blumenau,INDAIAL,TAPAJÓS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,12/11/2024,12/11/2024,13/11/2024,5,0,5,0,0
PE 426057/24,Joinville,JOINVILLE,COSTA E SILVA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,7,0,0,0,0
PE 426056/24,São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO SANTA RITA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,12/11/2024,12/11/2024,13/11/2024,5,0,0,0,0
ARM 426055/24,Jaraguá do Sul,GUARAMIRIM,ESCOLINHA,Comércio,ARM - Armadilha,Armadilha,08/11/2024,12/11/2024,13/11/2024,27,0,0,0,0
PE 426054/24,Joinville,JOINVILLE,SANTA CATARINA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,1,0,0,0,0
PE 426053/24,Joinville,JOINVILLE,COSTA E SILVA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,3,0,0,0,0
PE 426052/24,Joinville,JOINVILLE,ITINGA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,2,0,0,0,0
PE 426051/24,Joinville,JOINVILLE,ITINGA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,4,0,0,0,0
ARM 426050/24,Rio do Sul,IBIRAMA,OPERARIO,Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,13/11/2024,5,0,0,0,0
PE 426049/24,Joinville,JOINVILLE,ITINGA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,4,0,9,0,0
PE 426047/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,1,0,0,0,0
PE 426046/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,8,0,0,0,0
PE 426045/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,1,0,0,0,0
PE 426044/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,3,0,0,0,0
PE 426042/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,3,0,0,0,0
PE 426041/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,18,0,0,0,0
PE 426040/24,Joinville,JOINVILLE,FATIMA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/11/2024,08/11/2024,08/11/2024,5,0,0,0,0
ID 426039/24,Joinville,JOINVILLE,FLORESTA,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,12/11/2024,12/11/2024,12/11/2024,2,0,0,0,0
PE 426038/24,Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
PE 426037/24,Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,11/11/2024,11/11/2024,11/11/2024,9,0,0,0,0
PE 426036/24,Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,11/11/2024,11/11/2024,11/11/2024,12,0,0,0,0
PE 426035/24,Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,11/11/2024,11/11/2024,11/11/2024,10,0,0,0,0
PE 426034/24,Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ARM 426033/24,São Miguel do Oeste,SÃO JOÃO DO OESTE,BEATO ROQUE,Comércio,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,10,0,0,0,0
ARM 426032/24,São Miguel do Oeste,SÃO JOÃO DO OESTE,CIDADE (CENTRO),Outros,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,7,0,0,0,0
ARM 426031/24,São Miguel do Oeste,SÃO JOÃO DO OESTE,CIDADE (CENTRO),Residência,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,9,0,0,0,0
ARM 426030/24,São Miguel do Oeste,PARAÍSO,GRAPIA,Residência,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,6,0,0,0,0
ARM 426029/24,São Miguel do Oeste,PARAÍSO,CIDADE (CENTRO),Outros,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,43,0,0,0,0
ARM 426028/24,São Miguel do Oeste,BARRA BONITA,CENTRO,Outros,ARM - Armadilha,Armadilha,12/11/2024,12/11/2024,12/11/2024,7,0,0,0,0
ARM 426027/24,São Miguel do Oeste,IRACEMINHA,LOTEAMENTO MUNBAK 1 E 2,Residência,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,10,0,0,0,0
ARM 426026/24,São Miguel do Oeste,IRACEMINHA,VILA NOVA,Residência,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,42,0,0,0,0
ARM 426025/24,São Miguel do Oeste,ROMELÂNDIA,CIDADE (CENTRO),Outros,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,12,0,0,0,0
ARM 426024/24,São Miguel do Oeste,ROMELÂNDIA,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,18,0,12,0,0
ARM 426023/24,São Miguel do Oeste,ROMELÂNDIA,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,23,0,0,0,0
ARM 426022/24,São Miguel do Oeste,ROMELÂNDIA,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,43,0,0,0,0
ARM 426021/24,São Miguel do Oeste,ROMELÂNDIA,COHAB,Outros,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,40,0,0,0,0
ARM 426020/24,São Miguel do Oeste,BOM JESUS DO OESTE,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426019/24,São Miguel do Oeste,BOM JESUS DO OESTE,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,22,0,0,0,0
ARM 426018/24,São Miguel do Oeste,SANTA HELENA,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426017/24,São Miguel do Oeste,SANTA HELENA,CIDADE (CENTRO),Residência,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ARM 426016/24,São Miguel do Oeste,SANTA TEREZINHA DO PROGRESSO,CENTRO,Comércio,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,7,0,0,0,0
ARM 426015/24,São Miguel do Oeste,SÃO MIGUEL DA BOA VISTA,LINHA CADEADO,Outros,ARM - Armadilha,Armadilha,11/11/2024,11/11/2024,11/11/2024,8,0,0,0,0
ID 426014/24,Joaçaba,JOAÇABA,MONTE BELO,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,08/11/2024,12/11/2024,12/11/2024,10,0,0,0,0
ID 426013/24,Joaçaba,JOAÇABA,MONTE BELO,Residência,C - Depósitos Fixos,Investigação de Denúncia,08/11/2024,12/11/2024,12/11/2024,9,0,0,0,0
ARM 426012/24,Joaçaba,CAMPOS NOVOS,JARDIM BELA VISTA,Residência,ARM - Armadilha,Armadilha,11/11/2024,12/11/2024,12/11/2024,8,0,0,0,0
