Semana,ano_epi,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2021-05-02,2021,18,21.336206,41.87401,20.910938,52.971592,14.9505205,44.671295,22.91827,42.3279,54.262154,24.938477,33.669445,22.0925,13.107639,14.016623,43.906044,24.625,16.542067
2021-05-09,2021,19,16.480604,33.00794,20.696875,18.65341,4.6809897,6.9166665,37.173077,25.067028,17.921875,16.87207,44.380554,32.88,12.475695,24.026596,16.344786,44.09559,17.348558
2021-05-16,2021,20,29.064655,28.162699,20.251562,16.886364,27.34375,37.898148,6.701923,19.547102,16.10764,27.523438,18.544445,2.69,16.902779,12.19016,27.42053,9.198529,25.850962
2021-05-23,2021,21,16.390087,29.77877,21.823437,46.852272,5.4895835,63.25463,19.802885,32.365036,32.53125,32.819336,24.784721,2.7675,3.7951388,4.318484,42.16556,10.341911,5.9603367
2021-05-30,2021,22,13.956897,4.2123017,9.525782,3.8125,5.8333335,0.8472222,0.4278846,1.0978261,2.828125,11.175781,1.3472222,1.9275,7.5989585,2.569149,4.441639,0.7242647,8.856971
2021-06-06,2021,23,49.609913,65.92659,37.060158,76.806816,29.289062,74.24769,83.79327,122.070656,111.55903,48.338867,67.031944,54.325,32.116318,23.294548,65.95116,48.106617,38.08053
2021-06-13,2021,24,10.728448,11.734127,6.2617188,7.5625,9.4088545,0.4675926,8.019231,11.548007,13.46875,4.84375,11.223611,12.6575,7.0677085,9.594415,9.971854,8.316176,13.104568
2021-06-20,2021,25,14.7327585,7.7956347,7.415625,10.113636,8.307292,10.138889,11.163462,8.836957,12.451389,9.5546875,7.9027777,10.62,10.857639,5.4069147,13.052153,10.669118,15.415865
2021-06-27,2021,26,41.89871,60.128967,40.992188,48.247158,11.5755205,17.79861,31.29327,60.250904,74.864586,37.26758,50.358334,15.485,26.722221,34.414894,34.79801,29.191177,43.096153
2021-07-04,2021,27,0.060344826,2.4563491,0.228125,1.375,0.0,0.8796296,5.451923,7.860507,3.625,0.23242188,4.616667,3.475,0.0,0.2699468,1.4114238,3.0441177,0.0024038462
2021-07-11,2021,28,20.07974,9.501985,15.049219,11.25,24.179688,7.787037,8.149038,10.125906,14.088542,20.686523,9.044444,14.3425,23.564236,9.706117,14.71399,13.356618,27.211538
2021-07-18,2021,29,0.004310345,0.30059522,0.05859375,0.48579547,0.095052086,0.46064815,0.028846154,0.089673914,0.44270834,0.0390625,0.15833333,0.0125,0.053819444,0.19547872,0.18667218,0.113970585,0.009615385
2021-07-25,2021,30,25.793104,14.328373,18.516407,22.332386,14.942708,22.409721,12.201923,10.3125,12.362847,22.835938,12.395833,11.125,18.128471,11.580452,26.51283,13.808824,24.570913
2021-08-01,2021,31,0.0,4.633929,0.06796875,3.5625,0.0,1.5902778,3.375,10.259964,5.0104165,0.078125,5.4180555,2.355,0.0,0.52393615,2.6668046,2.1544118,0.0
2021-08-08,2021,32,19.465517,19.482143,17.895313,19.732954,10.1015625,12.194445,19.201923,25.628624,26.96875,16.873047,24.677778,39.07,16.09375,23.110373,17.525661,33.191177,20.009615
2021-08-15,2021,33,0.0,0.5,0.3625,8.363636,0.083333336,12.532408,0.59615386,1.6105072,4.2465277,0.01171875,0.425,4.765,0.0,1.5252659,2.0596027,1.882353,0.0048076925
2021-08-22,2021,34,10.418103,4.1468253,4.78125,14.460227,14.484375,24.652779,5.7788463,5.20471,9.631945,7.888672,4.2527776,6.125,12.461805,5.493351,21.408113,5.6102943,12.716346
2021-08-29,2021,35,0.0,3.9960318,0.1921875,1.5142045,0.049479168,0.2175926,4.4134617,9.592391,3.8159723,0.07421875,5.727778,4.795,0.0034722222,1.1276596,1.3605132,3.7058823,0.0048076925
