Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/05/2023 a 31/05/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 336184/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,18,0,0,0,0
ARM 336183/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,6,0,0,0,0
ARM 336181/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,5,0,0,0,0
ARM 336180/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,8,0,0,0,0
ARM 336178/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,12,0,0,0,0
ARM 336174/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,16,0,0,0,0
ARM 336172/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,5,0,0,0,0
ARM 336169/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,4,0,0,0,0
ARM 336165/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,10,0,0,0,0
ARM 336164/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,5,0,0,0,0
ARM 336161/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,28,0,0,0,0
ARM 336158/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,2,0,5,0,0
ARM 336157/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,7,0,0,0,0
ARM 336156/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,41,0,0,0,0
ARM 336151/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,2,0,0,0,0
ARM 336149/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,36,0,0,0,0
ARM 336148/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,22,0,0,0,0
ARM 336146/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,8,0,0,0,0
ARM 336142/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,7,0,0,0,0
ARM 336139/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,20,0,0,0,0
ARM 336137/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 336136/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,56,0,0,0,0
ARM 336134/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,50,0,0,0,0
ARM 336133/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,15,0,0,0,0
ARM 336131/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,59,0,0,0,0
ARM 336129/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,10,0,0,0,0
ARM 336126/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,6,0,0,0,0
ARM 336125/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,10,0,0,0,0
ARM 336124/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,2,0,0,0,0
ARM 336122/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,01/06/2023,4,0,0,0,0
ARM 336121/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,01/06/2023,92,0,0,0,0
ARM 336119/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,01/06/2023,39,0,0,0,0
