Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2016-02-14,21.068966,11.849206,27.349218,36.94318,25.678385,16.502316,34.259617,14.763587,21.751736,32.532227,10.105556,35.0275,14.723958,42.55585,11.155629,16.882353,16.615385
2016-02-21,25.612068,35.099205,28.482813,28.931818,34.65495,16.613426,14.586538,26.961956,27.515625,24.391602,26.095833,95.3825,33.605904,40.809177,27.286425,39.952206,34.72476
2016-02-28,56.573277,87.02381,60.820312,62.977272,10.917969,31.157408,119.0,79.423004,65.18056,61.073242,86.61389,56.6025,27.586805,51.51064,60.85265,77.95588,32.98918
2016-03-06,41.84052,50.287697,45.0875,52.43182,37.523438,44.99537,54.41346,67.28623,64.208336,54.070312,35.961113,46.63,37.24653,44.49734,48.082783,34.60294,50.098557
2016-03-13,0.02586207,0.54960316,0.6125,0.26988637,0.0,1.412037,2.3125,0.67663044,0.6041667,0.38867188,1.3180555,8.6225,0.010416667,1.8191489,0.68543047,3.8088236,2.6778846
2016-03-20,86.98923,93.292656,86.92891,76.92898,126.41537,74.173615,80.97115,69.820656,56.69097,110.41797,57.21528,64.46,156.67188,78.631645,72.584435,46.38603,119.28365
2016-03-27,3.900862,7.892857,4.7578125,0.3409091,0.8229167,0.49074075,8.692307,20.300724,0.9340278,1.21875,11.075,10.08,1.2083334,6.7646275,1.2508278,12.882353,4.641827
2016-04-03,7.7715516,12.18254,3.0640626,3.1420455,2.0260417,6.912037,13.105769,11.695652,2.6840277,1.3085938,10.644444,7.6,2.9236112,4.0452127,6.2160597,6.4558825,2.9567308
2016-04-10,38.838364,82.18254,35.888283,37.65625,23.90625,65.78935,66.46154,41.182972,47.3125,50.164062,55.79028,48.26,25.756945,54.690823,46.831955,53.757355,30.004808
2016-04-17,10.461206,12.918651,9.053125,42.085228,11.1015625,27.6875,1.3028846,32.84692,46.15972,12.9609375,3.211111,4.9,7.1631947,0.6462766,40.910595,1.1875,6.277644
2016-04-24,47.69612,43.239086,40.439842,33.883522,56.684895,36.641205,39.307693,40.78442,37.461807,40.137695,53.829166,30.9525,51.413193,30.894947,40.728477,39.92647,62.8762
2016-05-01,17.931034,14.795635,18.009375,1.2386364,22.997396,1.7037038,20.913462,6.1177535,1.2986112,18.421875,16.622223,9.255,19.708334,9.070478,8.729304,5.5735292,27.141827
2016-05-08,24.846983,9.967262,15.425781,12.565341,19.466146,4.611111,2.2211537,6.419384,9.140625,21.243164,2.9333334,13.15,35.376736,16.892952,17.798428,5.319853,20.63702
2016-05-15,67.56035,71.46429,85.84141,18.985796,58.045574,16.94676,36.615383,32.102356,14.996528,59.589844,40.883335,65.0975,74.80382,74.50399,52.737167,52.97059,84.375
2016-05-22,11.663794,12.509921,11.815625,6.846591,2.4296875,3.1157408,21.557692,4.4438405,4.8854165,9.009766,16.055555,48.445,6.9340277,25.781916,6.326159,34.42647,15.317307
2016-05-29,10.719828,13.335318,13.25,10.005682,1.6588541,8.805555,15.557693,7.621377,7.0868053,14.746094,8.805555,20.595,5.0277777,17.767286,15.807119,12.198529,13.502404
2016-06-05,0.03448276,0.4642857,0.0578125,3.4943182,0.106770836,0.009259259,6.4711537,0.5869565,1.0277778,0.046875,2.911111,9.265,0.017361112,2.1728723,1.0968543,5.5808825,0.15865384
2016-06-12,29.780172,39.220238,37.982033,8.161932,28.104166,6.2152777,29.471153,18.252718,8.456597,30.958008,38.573612,17.665,33.449654,32.55253,17.876242,25.444853,42.216347
2016-06-19,15.2672415,14.218254,19.1375,3.8693182,7.893229,3.9675925,21.634615,9.387681,4.045139,14.580078,14.4,36.515,9.194445,31.361702,4.910596,33.838234,24.153847
2016-06-26,0.030172413,0.24603175,0.1765625,0.017045455,0.3046875,0.22685185,0.6442308,0.11594203,0.052083332,0.0703125,0.85833335,0.565,0.15972222,0.109042555,0.14238411,0.6838235,0.01923077
2016-07-03,22.48276,2.6170635,5.865625,3.1704545,25.320312,2.5648148,0.39423078,0.60144925,1.40625,12.941406,0.5138889,0.7,25.166666,3.1037233,9.15894,0.8602941,24.95673
2016-07-10,44.844826,72.42063,61.115623,102.32386,26.088541,96.046295,72.88461,91.38043,96.81944,55.98047,57.06111,96.85,38.270832,60.9375,108.462746,67.132355,37.54327
2016-07-17,0.030172413,0.06944445,0.090625,0.0056818184,0.036458332,0.050925925,0.26923078,0.067028984,0.013888889,0.30664062,0.30277777,1.04,0.1388889,0.1888298,0.15480132,0.6102941,0.47355768
2016-07-24,3.387931,0.6964286,2.5171876,9.96875,2.0833333,6.8125,0.125,2.4375,8.618055,5.790039,0.43888888,3.7,2.6545138,0.33909574,7.2657285,1.5588236,2.3173077
2016-07-31,6.12931,20.32242,22.76797,2.3039773,0.32552084,0.5185185,10.019231,7.237319,2.0086806,19.94336,13.788889,13.96,0.4513889,14.873671,12.914321,15.8125,2.0024037
2016-08-07,0.875,17.482143,12.128125,1.0,1.0677084,0.18055555,18.278847,8.460145,1.1805556,2.5410156,17.038889,18.485,0.8263889,17.394947,1.8716887,18.985294,3.3725963
