Semana,casos,focos,tmin,tmed,tmax,prec
2021-10-03,0.0,242,14.05643926348005,15.36131749834333,17.554114205496653,31.5625
2021-10-10,1.0,171,15.538484982081822,17.583920615059988,20.735700334821427,49.625
2021-10-17,3.0,105,12.335060664585658,15.20076492854527,19.07177584511893,10.625
2021-10-24,4.0,90,14.91802992139544,17.97446605137416,22.140713010515487,17.875
2021-10-31,3.0,373,17.084776197160995,19.443454469953263,23.36678750174386,59.5
2021-11-07,1.0,43,14.769205229622978,16.76040472303118,19.77850314549037,20.5
2021-11-14,0.0,57,15.457682609558104,18.662150519234796,22.910724094935823,33.25
2021-11-21,1.0,221,15.86820125579834,20.442766462053573,26.48239435468401,11.625
2021-11-28,2.0,394,17.17392839704241,20.828673226492747,25.456993103027344,2.6875
2021-12-05,3.0,94,15.885475976126534,19.1805956704276,23.769927161080496,27.4375
2021-12-12,0.0,347,20.025449207850865,22.747425079345703,26.296535764421737,14.1875
2021-12-19,1.0,167,16.32223919459752,20.500495638166157,25.80163655962263,21.8125
2021-12-26,0.0,0,17.809113366263254,21.261165073939733,26.369819368634904,33.4375
2022-01-02,0.0,281,19.19399615696498,22.05721010480608,25.822893687656947,44.25
2022-01-09,3.0,313,18.062773840768,20.72095353262765,24.607758113316127,50.75
2022-01-16,3.0,480,20.640501839774,24.47828265598842,29.909428460257395,44.0625
2022-01-23,2.0,390,19.57957295009068,22.85118239266532,26.9663143157959,59.375
2022-01-30,4.0,616,19.27889006478446,22.34530803135463,27.308071408952987,18.8125
2022-02-06,12.0,153,18.367231096540177,21.87775421142578,26.50259699140276,10.5
2022-02-13,17.0,424,17.315387998308456,21.164575031825475,27.040748596191406,18.875
2022-02-20,32.0,560,20.12066514151437,23.352189200265062,28.26117515563965,21.4375
2022-02-27,91.0,446,20.33735547746931,23.436594826834543,28.4862243107387,41.5625
2022-03-06,143.0,147,20.69961248125349,23.59788976396833,28.22503525870187,47.1875
2022-03-13,371.0,729,18.919019426618306,20.873339789254324,24.358142852783203,77.0
2022-03-20,621.0,568,17.601315089634486,19.8450072152274,23.73753193446568,62.5
2022-03-27,800.0,613,16.408390045166016,18.984035628182543,22.60553346361433,53.5625
2022-04-03,1110.0,421,17.57591015951974,19.77493912833077,24.06729371207101,25.75
2022-04-10,1704.0,339,15.623191561017718,18.320345742361887,22.10291372026716,31.125
2022-04-17,2013.0,421,14.018776076180597,17.12632233755929,22.146586554391043,26.5
2022-04-24,1965.0,535,16.915267126900808,19.659322329929896,24.21052496773856,5.8125
2022-05-01,2575.0,284,14.992777143205917,17.144023759024485,20.770800726754324,99.75
2022-05-08,2381.0,214,13.630274908883232,16.548804419381277,21.027845655168807,4.5
