Semana,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2003-01-05,2,29.685345,9.428572,19.948437,11.113636,4.3541665,8.638889,5.4711537,6.7608695,8.375,41.335938,2.411111,29.05,8.388889,9.81782,45.096855,6.1691175,9.576923
2003-01-12,3,14.387931,3.7063491,10.953125,12.607955,20.424479,5.375,9.413462,14.809783,4.1493053,14.990234,9.097222,20.305,23.29514,8.751329,9.287251,12.845589,15.423077
2003-01-19,4,34.71552,3.5,13.526563,10.039773,65.71094,13.74537,13.836538,9.92029,4.829861,22.507812,8.994445,38.875,47.583332,4.5332446,15.336093,16.279411,34.834133
2003-01-26,5,1.2974138,19.603174,17.695312,0.8125,0.43489584,0.6527778,43.89423,7.014493,2.1076388,4.0820312,34.77778,76.605,0.034722224,51.138298,9.6101,52.286766,1.7836539
2003-02-02,6,43.607758,19.781746,23.995312,44.028408,25.398438,64.23148,11.894231,16.047102,21.277779,35.14453,17.519444,5.935,33.03125,18.606382,41.138245,11.566176,41.122597
2003-02-09,7,22.5,33.064484,20.386719,48.196022,61.554688,57.91898,24.254808,37.173008,70.93403,22.320312,32.62361,15.25,39.897568,29.86968,20.537666,21.970589,40.97476
2003-02-16,8,71.86207,27.51389,43.634377,39.3125,84.47135,106.361115,20.567308,33.657608,26.902779,60.921875,23.327778,61.3,92.420135,34.535904,39.70199,29.911764,67.95192
2003-02-23,9,12.603448,9.0287695,10.58125,47.269886,8.389323,21.856482,3.3461537,6.4139495,39.15972,15.677734,4.0555553,10.8325,13.817708,6.736702,16.612997,6.0772057,6.860577
2003-03-02,10,59.497845,74.122025,64.34297,29.798296,44.760418,7.6134257,44.466347,20.85779,23.006945,43.453125,71.525,94.95,77.125,50.63497,28.780628,75.74632,72.47356
2003-03-09,11,22.890087,13.088294,13.038281,46.477272,16.522135,25.881945,21.778847,27.477356,30.314236,19.199219,15.777778,27.435,21.534721,7.519282,29.214403,14.2904415,23.377403
2003-03-16,12,36.267242,12.503968,19.839062,39.136364,29.9375,25.824074,7.3173075,10.769928,41.39236,25.816406,6.3638887,22.625,38.00347,7.3271275,20.88659,11.117647,33.966347
2003-03-23,13,0.31034482,2.7003968,7.6765623,7.8636365,4.403646,10.606482,9.1875,10.962862,12.739583,0.31933594,6.258333,15.46,0.6909722,3.1343086,2.3783112,7.3308825,0.39423078
2003-03-30,14,77.409485,27.823412,35.696877,36.18182,60.177082,16.157408,7.2788463,19.586956,34.270832,58.753906,10.638889,18.805,71.75347,23.021276,26.490067,10.875,58.98798
2003-04-06,15,0.31896552,0.9047619,12.659375,0.51704544,2.5911458,3.3796296,6.2403846,5.1539855,1.5277778,0.5722656,7.5916667,5.625,1.8680556,26.125,0.33443707,7.8235292,0.6875
2003-04-13,16,34.698277,17.75992,39.671875,9.119318,59.041668,5.6064816,11.701923,14.699275,12.309028,34.441406,12.802778,22.04,49.78472,23.402925,28.451986,16.44853,47.41346
2003-04-20,17,0.12068965,0.42460316,0.41875,4.2272725,0.27604166,1.9027778,2.6346154,3.4945652,6.7881947,0.171875,1.1055555,3.97,0.38541666,0.36702126,1.8609271,2.1176472,1.2211539
2003-04-27,18,29.422413,25.87103,18.65,50.676136,27.971354,44.541668,22.615385,34.889492,49.73611,38.158203,29.380556,16.045,19.847221,15.009309,65.10927,20.889706,27.08173
2003-05-04,19,2.525862,1.531746,3.025,4.25,0.14583333,1.300926,13.692307,4.896739,4.673611,4.076172,5.786111,1.935,0.6076389,1.0132979,4.90149,1.2867647,2.1346154
2003-05-11,20,0.004310345,1.8035715,0.7390625,0.0056818184,0.0,0.18518518,8.951923,5.097826,0.072916664,0.115234375,6.133333,6.42,0.0,0.55585104,0.9528146,5.845588,0.0
2003-05-18,21,28.51724,20.464285,32.921875,24.306818,17.932291,21.48611,7.076923,16.217392,19.85764,34.492188,13.3527775,6.9,25.944445,21.788565,27.95447,10.683824,30.64423
2003-05-25,22,0.012931035,0.08531746,0.040625,0.0,0.0,0.0,0.7019231,0.041666668,0.0,0.08203125,0.5777778,0.09,0.0,0.026595745,0.0041390727,0.2720588,0.0
2003-06-01,23,46.771553,45.42857,53.967186,44.636364,74.354164,46.814816,37.78846,41.697464,37.350693,55.15625,50.447224,49.265,72.9375,64.40426,37.244205,51.375,61.963943
2003-06-08,24,17.12931,17.460318,15.96875,14.363636,5.997396,22.875,11.711538,19.22826,13.677083,15.0546875,14.305555,19.425,13.621528,7.0904255,26.405628,15.382353,13.899038
2003-06-15,25,11.676724,15.240079,14.31875,26.931818,16.1875,31.875,25.576923,24.940218,28.11111,16.720703,21.722221,4.55,11.920139,12.216755,24.71523,18.147058,8.788462
2003-06-22,26,0.15517241,0.061507937,0.159375,0.2840909,0.140625,0.055555556,0.0,0.17572464,0.21180555,0.20703125,0.19722222,0.385,0.0069444445,0.069148935,0.091887414,0.029411765,0.18028846
2003-06-29,27,0.0,0.12698413,0.078125,0.22727273,0.0,0.009259259,0.0,0.2210145,0.07986111,0.1015625,0.011111111,0.145,0.0,0.034574468,0.1705298,0.014705882,0.0
2003-07-06,28,31.797413,15.490079,23.6625,29.414772,33.932293,40.74074,18.923077,5.6666665,21.059029,28.90039,20.469444,49.545,31.753471,29.50532,25.225166,22.867647,32.25721
2003-07-13,29,36.517242,31.057539,46.051563,7.4488635,36.369793,13.606482,21.721153,19.70471,5.5416665,45.75,36.15278,22.15,38.868057,38.211437,28.975166,32.316177,41.120193
2003-07-20,30,0.125,0.2361111,2.6546874,1.7414773,0.0,3.960648,0.71634614,0.7907609,1.7517362,0.9355469,0.2,2.135,0.038194444,0.16223404,2.370033,0.35661766,0.14423077
2003-07-27,31,0.0,0.72619045,0.075,0.35795453,0.015625,1.0324074,1.8269231,0.98188406,0.19097222,0.017578125,1.0166667,8.08,0.055555556,0.3430851,0.2897351,2.6911764,0.0
2003-08-03,32,13.534483,5.529762,8.573438,0.48295453,21.171875,0.1388889,5.3173075,1.2355072,0.3923611,8.470703,7.075,3.1,17.284721,12.158245,4.357616,3.9485295,15.733173
2003-08-10,33,17.827587,3.517857,10.04375,6.1875,21.229166,12.717592,1.2596154,0.9257246,2.6458333,16.78711,2.0833333,2.49,16.42361,3.4773936,9.129967,1.875,22.247597
2003-08-17,34,0.0,0.01984127,0.015625,0.19318181,0.0,0.0,0.0,0.019927537,0.12847222,0.017578125,0.06388889,0.08,0.0,0.29388297,0.0,0.11029412,0.0
2003-08-24,35,17.094828,8.767858,12.228125,15.897727,10.989583,13.847222,5.4423075,7.813406,13.211805,16.554688,3.7444444,19.265,16.17361,5.8603725,16.051325,10.345589,19.528847
2003-08-31,36,0.0,0.06746032,0.0140625,0.38636363,0.0,0.0,0.7307692,0.07971015,0.07638889,0.0,0.11388889,3.49,0.0,0.07712766,0.23013245,0.5955882,0.0
2003-09-07,37,35.86207,32.190475,22.86875,36.863636,46.197918,26.703703,45.942307,34.967392,40.59722,29.527344,45.194443,49.39,48.104168,29.898935,30.46523,50.514706,49.927883
2003-09-14,38,0.8103448,6.2579365,5.415625,2.159091,0.15104167,1.324074,11.173077,9.847826,2.2222223,1.65625,9.15,14.5,0.027777778,7.87766,2.3311257,9.6470585,1.0576923
2003-09-21,39,15.50862,11.732142,15.346875,19.761364,21.742188,22.277779,21.10577,13.09058,17.07986,14.041016,16.627777,34.38,15.940972,28.404255,15.612583,28.411764,25.254808
2003-09-28,40,4.12931,13.271826,4.1109376,25.34659,1.3463541,18.421297,10.903846,21.259058,29.878471,3.890625,8.916667,21.005,2.9965277,4.945479,9.564569,12.117647,2.6634614
2003-10-05,41,55.831898,50.63294,65.27812,44.340908,77.03125,37.962963,70.75961,54.2971,46.229168,66.26367,54.23611,35.925,74.68403,44.50399,54.394867,53.05147,61.822117
2003-10-12,42,0.0,0.2936508,0.00625,0.47727272,0.0,0.0,0.53846157,0.38405797,0.2361111,0.0,0.06666667,0.78,0.0,0.01462766,0.12582782,0.23529412,0.0
2003-10-19,43,47.46552,5.7579365,23.771875,5.5170455,63.026043,8.064815,7.8076925,7.438406,4.25,36.96875,7.072222,7.98,64.388885,10.743351,16.766556,7.5441175,40.689903
2003-10-26,44,12.676724,4.952381,9.321875,10.835227,25.359375,18.893518,8.192307,6.235507,4.5868053,15.603516,7.2305555,16.895,17.364584,6.3297873,12.027318,11.367647,21.6875
2003-11-02,45,7.4784484,2.7440476,6.3484373,12.375,1.6901041,6.7083335,86.06731,24.72826,12.923611,9.064453,10.752778,16.125,2.6840277,2.7140958,4.7061257,12.823529,11.891827
2003-11-09,46,29.663794,28.402779,29.082813,12.613636,28.361979,7.6296296,11.269231,23.960144,16.0,27.376953,27.73611,16.465,31.315971,33.636967,26.0298,17.32353,27.98798
2003-11-16,47,59.107758,19.926588,63.540627,12.460227,69.26823,5.712963,14.307693,21.26087,9.996528,62.904297,19.475,33.12,65.739586,43.74601,28.004967,21.147058,107.79808
2003-11-23,48,24.821121,15.482142,26.8375,8.329545,30.496094,9.092592,29.947115,11.006341,13.881945,24.100586,20.079166,43.7475,27.430555,27.932846,15.686672,33.672794,33.38582
2003-11-30,49,48.775864,12.589286,35.675,19.931818,3.5026042,13.337963,14.605769,21.717392,30.878471,56.566406,7.491667,27.565,8.642361,13.006649,41.553806,10.470589,9.086538
2003-12-07,50,71.55604,61.531746,72.916405,46.49432,90.01302,60.594906,40.052883,52.218296,46.62153,74.572266,62.193054,51.7775,71.93056,49.464096,73.39031,55.52206,89.88461
2003-12-14,51,54.293102,30.49008,31.469532,23.701704,67.53776,36.49537,24.552885,21.906702,13.850695,46.583984,25.508333,38.81,53.609375,29.082447,44.645283,36.82353,60.57332
2003-12-21,52,36.23707,5.1706347,19.395313,8.710227,69.96615,4.7453704,1.4903846,2.4456522,4.4375,22.539062,4.452778,31.385,55.15278,38.68351,7.4486756,6.154412,68.29808
2003-12-28,53,78.594826,36.13294,70.99219,77.08523,69.49219,52.476852,17.067308,16.471014,66.66319,67.91016,21.830555,34.435,76.920135,68.16357,42.83444,41.35294,63.91346
2004-01-04,1,11.094828,2.3888888,16.451563,6.6477275,7.21875,4.361111,9.336538,7.914855,4.2881947,21.496094,4.0416665,10.64,9.284722,5.80984,12.302153,4.4338236,19.745192
2004-01-11,2,9.314655,18.869047,16.103125,36.221592,3.7578125,41.564816,24.634615,29.525362,35.27778,24.359375,29.447222,53.33,7.1631947,11.449468,25.755795,37.786766,8.814904
2004-01-18,3,16.508621,2.0119047,3.9640625,13.465909,38.242188,8.37963,20.192308,23.112318,15.177083,3.9921875,9.730556,44.075,43.22222,5.493351,4.719371,23.352942,17.884615
2004-01-25,4,44.982758,6.156746,24.290625,10.403409,32.11198,16.143518,21.134615,53.235508,33.27778,29.876953,10.872222,31.52,42.3125,9.335107,15.096026,20.477942,30.692308
2004-02-01,5,38.926723,12.37004,16.3625,20.323864,13.8828125,34.988426,23.802885,20.269928,18.572916,32.216797,40.788887,137.095,25.16493,18.922207,22.728477,55.86397,30.338942
2004-02-08,6,11.0,3.9047618,4.990625,2.9829545,8.7369795,1.2222222,8.375,7.987319,4.298611,4.388672,8.544444,29.535,22.82986,6.0146275,2.316225,16.75,11.096154
2004-02-15,7,1.637931,11.561508,7.35625,6.9602275,0.40364584,0.33796296,12.951923,20.958334,14.684028,2.9765625,11.0222225,51.425,0.2326389,8.251329,9.484271,10.816176,2.1658654
2004-02-22,8,1.4051725,5.9146824,21.6125,7.931818,11.6015625,9.178241,23.25,18.60326,12.434028,12.444336,21.668056,21.9275,1.7361112,11.050532,11.975165,19.294117,2.7247596
2004-02-29,9,1.5344827,1.9146825,1.3484375,3.4375,6.3645835,8.023149,3.4086537,1.6847826,1.2083334,1.6083984,3.4083333,6.8175,2.4097223,0.45611703,0.4946192,3.0514705,2.1105769
2004-03-07,10,30.601294,13.077381,20.517187,9.693182,50.652344,13.055555,21.177885,25.02355,12.46875,30.106445,29.430555,35.6575,34.366318,25.960106,16.208195,25.98897,30.88702
2004-03-14,11,0.5991379,7.8650794,13.010938,31.892046,0.010416667,43.89352,17.673077,28.02174,23.413195,4.1796875,17.458334,45.78,0.5625,11.740691,11.908113,21.55147,2.1322114
2004-03-21,12,0.02586207,0.06349207,0.1796875,2.5170455,0.0,2.9074075,0.03846154,1.1666666,3.0520833,0.0234375,0.20833333,0.865,0.0,0.5718085,0.42384106,0.42647058,0.014423077
2004-03-28,13,7.797414,9.230159,18.376562,8.232955,15.911458,2.2407408,28.259615,27.313406,6.0,24.56836,5.0444446,7.985,15.777778,7.1529255,38.206127,9.404411,10.149038
2004-04-04,14,22.49569,10.698413,14.848437,42.829544,13.9088545,20.833334,12.019231,26.84058,30.038195,25.648438,17.041666,13.02,12.934028,11.553191,8.440397,8.014706,27.90625
2004-04-11,15,3.125,3.4414682,9.5078125,4.9375,6.8541665,1.9930556,23.110577,10.348732,3.0295138,11.869141,8.940278,37.8925,4.0572915,11.210107,4.0823674,16.110294,2.9399037
2004-04-18,16,92.47414,23.918652,58.10781,27.914772,118.135414,41.148148,12.807693,17.528986,15.048611,75.4668,29.955555,32.18,98.81597,43.714096,48.10265,26.764706,95.47596
2004-04-25,17,15.629311,12.789682,32.259377,8.613636,25.619791,8.055555,3.3365386,6.893116,6.28125,22.292969,4.7777777,4.725,22.715279,12.186171,10.572847,2.2720587,28.596153
2004-05-02,18,43.21552,56.329365,43.21406,172.34091,39.242188,207.76389,37.08654,62.454712,158.03125,49.882812,48.941666,63.27,49.635418,36.027927,52.25,49.75,55.951923
2004-05-09,19,33.71121,11.4087305,18.603125,14.056818,36.036457,22.689816,8.028846,6.235507,6.9791665,23.173828,10.480556,11.19,35.4375,21.368351,10.580298,10.080882,32.16346
2004-05-16,20,0.4224138,0.9047619,0.7328125,0.47727272,7.0989585,0.2037037,5.394231,2.3369565,1.8229166,0.5097656,2.2277777,7.265,5.1041665,2.4494681,0.23758279,3.5073528,9.158654
2004-05-23,21,25.284483,21.424603,25.045313,18.068182,30.039062,14.532408,12.490385,14.288043,8.923611,23.195312,17.730556,25.08,32.583332,34.856384,23.835264,20.588236,38.747597
2004-05-30,22,0.0862069,2.2281747,2.9328125,17.886364,0.23958333,13.569445,8.788462,16.632246,26.506945,1.1503906,5.338889,19.03,0.06944445,5.8550534,3.2624173,10.779411,1.0288461
2004-06-06,23,21.297413,42.732143,49.803123,14.125,34.091145,18.314816,63.48077,42.217392,12.961805,30.654297,53.244446,49.92,27.163195,59.88963,25.20778,57.338234,51.21875
2004-06-13,24,0.073275864,0.14087301,0.7484375,0.75,0.0,0.7407407,0.01923077,0.26268116,0.17708333,0.13867188,0.11111111,1.26,0.0,0.0625,0.6647351,0.5661765,0.0
2004-06-20,25,5.5,0.31944445,2.215625,0.18181819,13.1119795,0.5462963,0.63461536,0.13043478,0.097222224,4.4804688,0.39722222,1.96,8.920139,0.8803192,1.0645696,1.0441177,5.1899037
2004-06-27,26,6.706897,5.2896824,8.4765625,8.346591,5.03125,7.740741,7.0865383,11.235507,6.420139,9.628906,11.041667,12.425,4.7743053,8.087766,18.249172,16.80147,4.0600963
2004-07-04,27,49.581898,37.00794,54.42344,10.596591,19.684896,12.981482,22.048077,19.063406,10.875,55.884766,38.78611,34.005,36.479168,40.89229,48.578644,44.492645,49.48798
2004-07-11,28,50.301723,32.371033,62.217186,39.06818,56.6875,43.310184,19.653847,19.487318,30.572916,61.96875,44.291668,35.58,54.90972,46.12367,58.52566,44.89706,75.51442
2004-07-18,29,2.1551723,7.644841,4.321875,1.8579545,7.0260415,1.8194444,7.451923,4.7336955,3.2916667,2.7070312,13.083333,65.31,1.8194444,10.265958,1.4619205,27.897058,3.8774037
2004-07-25,30,17.655172,3.9603174,7.578125,8.318182,17.401041,10.097222,4.201923,3.530797,8.878472,10.697266,4.733333,1.085,20.32986,3.4095745,10.042218,1.6911764,17.516827
2004-08-01,31,4.293103,0.25396827,0.5984375,9.352273,1.8645834,5.4583335,0.53846157,0.49456522,3.3020833,2.8339844,0.0055555557,0.59,0.7743056,0.03856383,4.899007,0.16911764,1.2644231
2004-08-08,32,0.03448276,0.083333336,0.0234375,0.48863637,0.0078125,0.060185187,0.25,0.097826086,0.097222224,0.09375,0.14722222,0.775,0.0,0.24069148,0.0397351,0.42647058,0.012019231
2004-08-15,33,0.2025862,0.001984127,0.0,2.3295455,0.38541666,0.13425925,0.0,0.117753625,5.9166665,0.37109375,0.0,0.415,0.1388889,0.02925532,0.36258277,0.05882353,0.088942304
2004-08-22,34,40.426723,42.295635,44.84844,12.693182,29.552084,13.902778,47.28846,23.139492,10.875,43.722656,43.27778,37.53,35.458332,42.69149,32.567883,40.992645,40.27404
2004-08-29,35,0.1637931,0.96825397,1.403125,0.79545456,0.15625,0.5277778,1.5384616,0.23913044,0.1388889,1.03125,1.1416667,10.955,0.875,4.474734,0.6183775,4.1764708,0.28365386
2004-09-05,36,0.0,0.33333334,0.06875,15.954545,0.0,16.976852,0.5192308,0.47826087,8.319445,0.015625,0.35555556,2.49,0.0,0.17021276,1.1622517,0.7352941,0.0
2004-09-12,37,74.48276,76.64683,59.046875,89.36364,66.947914,81.32407,72.01923,84.1558,113.125,59.73047,108.611115,107.29,71.69444,60.398937,66.99338,117.0,81.36058
2004-09-19,38,16.590517,13.924603,13.720312,44.375,10.057292,41.583332,18.509615,24.498188,55.506943,18.86914,15.377778,7.1,15.576389,6.926862,52.038906,10.882353,10.533654
2004-09-26,39,55.193966,14.980159,28.30625,35.488636,46.734375,26.393518,15.067307,31.188406,49.104168,58.210938,9.105556,6.89,47.80903,9.148936,80.75993,7.1985292,27.473558
2004-10-03,40,0.06896552,0.055555556,0.1125,1.5568181,0.0,0.2037037,1.1538461,0.10326087,0.625,0.125,0.25555557,3.675,0.0,0.08909574,0.04304636,0.6911765,0.0
2004-10-10,41,68.840515,59.628967,65.90312,13.375,76.95052,6.615741,38.673077,28.17029,13.652778,57.214844,57.011112,40.37,76.62153,88.29122,32.17301,46.661766,70.54808
2004-10-17,42,32.76293,16.386906,21.107813,10.238636,25.28125,13.814815,17.846153,11.748188,6.3402777,20.441406,18.847221,28.79,22.23264,18.93218,12.805464,22.419117,35.38702
2004-10-24,43,15.629311,53.059525,48.021873,13.965909,8.421875,21.75,58.46154,23.514492,11.545139,28.050781,66.058334,28.075,14.069445,53.75266,19.708609,54.69853,24.46875
2004-10-31,44,35.844826,36.573414,39.914062,17.448864,40.091145,14.217592,23.846153,27.657608,23.850695,41.02539,20.580555,17.205,45.01389,32.720745,27.550497,20.67647,46.002403
2004-11-07,45,66.76724,38.426586,55.623436,29.755682,51.1875,39.092594,27.326923,30.48913,33.475693,62.01172,31.919445,38.475,68.604164,30.341755,39.046356,34.875,62.908653
2004-11-14,46,28.525862,6.922619,21.535938,11.198864,36.052082,14.111111,14.346154,4.353261,3.5625,23.455078,12.65,22.135,28.479166,22.918882,9.343543,14.036765,48.46875
2004-11-21,47,4.5948277,1.4702381,5.734375,26.34091,28.692709,32.337963,21.076923,15.449275,29.375,1.1269531,3.6416667,14.735,14.194445,6.1422873,3.6183774,8.698529,17.8125
2004-11-28,48,0.9439655,8.802579,4.2257814,7.7897725,1.6041666,3.648148,12.466346,9.97192,6.6458335,4.515625,12.5,24.0425,0.20833333,6.643617,2.919702,14.180147,5.0048075
2004-12-05,49,17.383621,44.18651,38.090626,57.267044,7.2552085,38.90278,41.884617,81.777176,41.51389,29.330078,34.780556,77.98,10.430555,53.057182,29.967714,57.47059,18.358173
2004-12-12,50,4.801724,9.4920635,10.970312,14.215909,4.546875,26.550926,9.865385,12.932971,12.847222,14.671875,16.13889,43.245,4.7604165,11.833776,18.283113,18.669117,13.014423
2004-12-19,51,24.801723,9.319445,23.501562,12.5625,17.492188,15.240741,13.576923,25.52355,15.690972,18.91211,11.563889,66.39,35.475693,19.284575,11.972682,37.25,31.858173
2004-12-26,52,2.8189654,0.9543651,2.6484375,2.1761363,1.3645834,13.638889,1.2307693,1.3025362,1.7222222,7.345703,0.24444444,7.565,2.8020833,1.0013298,5.9619207,1.8014706,0.8894231
2005-01-02,1,28.159483,13.637897,26.828907,10.715909,34.96875,5.5347223,33.596153,42.196556,4.361111,28.476562,47.691666,52.5,47.21875,26.40093,13.023179,55.0625,47.014423
2005-01-09,2,43.267242,22.238094,24.348438,17.47159,34.5,8.555555,26.490385,20.592392,22.652779,46.279297,31.458334,46.405,40.069443,19.143618,38.265728,49.507355,35.98077
2005-01-16,3,0.13793103,6.0079365,2.25625,0.8181818,0.45572916,0.083333336,18.76923,5.0688405,0.9618056,0.5136719,23.002777,74.74,1.7951388,25.529255,0.49586093,39.816177,5.110577
2005-01-23,4,89.07758,62.407738,74.973434,31.15909,70.05599,17.604166,30.365385,54.839672,32.65625,75.38281,54.226387,42.4275,64.44965,36.462765,48.847267,67.35662,71.04567
2005-01-30,5,0.0,2.2996032,0.071875,7.4801135,0.19140625,7.912037,3.2163463,3.3288043,3.3125,0.17285156,7.05,12.985,0.14409722,0.5950798,2.1125827,10.305147,0.051682692
2005-02-06,6,1.4784483,1.6051587,3.8515625,10.352273,0.6796875,8.291667,1.5096154,6.6721015,7.486111,5.482422,0.76111114,10.95,2.9201388,1.2606384,8.809603,0.60294116,3.3966346
2005-02-13,7,0.11637931,4.4027777,6.803125,42.948864,0.03125,15.351851,7.480769,21.641304,18.67361,0.8984375,3.613889,4.355,0.24305555,10.242022,10.192881,3.7058823,1.5360577
2005-02-20,8,9.786638,12.036706,16.559376,18.494318,21.201822,8.8125,13.403846,49.653984,34.390625,14.954102,21.458334,24.295,22.10764,15.759309,18.417633,15.555147,11.40024
2005-02-27,9,3.3189654,0.9047619,0.353125,3.4147727,0.921875,4.4074073,5.673077,4.549819,2.6753473,2.0859375,2.101389,17.05,1.03125,0.61236703,0.352649,5.6727943,6.487981
2005-03-06,10,0.10775862,1.4960318,1.890625,1.7159091,0.0,1.7361112,2.5384614,3.2789855,0.42708334,0.6660156,2.0333333,3.05,0.0034722222,2.1077127,6.9296355,2.8970587,0.5120192
2005-03-13,11,26.064655,20.62897,34.9875,43.11932,24.203125,84.24537,37.307693,38.144928,25.64236,38.07617,21.155556,36.335,23.95139,30.107714,59.687084,36.191177,29.151442
2005-03-20,12,19.538794,9.30754,27.726562,73.892044,21.054688,70.486115,10.115385,14.889493,32.82986,31.134766,8.311111,38.81,16.722221,27.912233,41.062916,22.367647,20.173077
2005-03-27,13,88.898705,30.47123,47.803123,15.619318,82.79297,35.11574,6.3798075,18.217392,7.6180553,97.99902,13.191667,13.5425,78.2934,25.76064,48.97889,22.67647,59.06971
2005-04-03,14,55.157326,51.045635,36.72422,6.2926135,42.60026,3.0023148,67.45673,29.813406,7.3472223,42.54785,79.825,59.63,53.786457,33.488697,17.5952,104.51838,43.653847
2005-04-10,15,6.2413793,0.76488096,5.7304688,17.34659,4.4726562,30.900463,16.908653,7.0625,8.826389,21.847656,4.4305553,7.06,3.6180556,0.5678192,15.883278,3.2205882,4.2103367
2005-04-17,16,18.85776,11.19246,26.603125,5.0170455,18.8125,1.8981482,19.451923,12.461957,8.125,14.259766,14.158334,31.175,27.36111,31.44282,5.9081125,19.147058,31.461538
2005-04-24,17,23.577587,19.037699,15.717188,19.40341,30.809896,22.25463,34.076923,26.25,16.972221,19.001953,28.555555,48.56,33.802082,20.953457,22.578642,39.544117,29.98077
2005-05-01,18,0.17672414,0.26984128,0.1921875,0.33522728,1.0,0.18518518,1.6826923,0.24094203,0.013888889,0.4609375,0.17222223,0.555,0.6215278,0.047872342,0.12334437,0.5147059,0.15384616
2005-05-08,19,24.056034,21.742064,26.16875,40.590908,10.760417,35.703705,21.711538,61.800724,46.9375,33.96289,15.716666,12.61,23.25,15.650266,55.8096,21.022058,22.685097
2005-05-15,20,126.844826,151.81746,182.78438,60.625,186.2448,54.898148,89.61539,92.77536,68.708336,157.78125,108.03333,50.68,174.59027,95.098404,191.80298,80.89706,166.0
2005-05-22,21,10.547414,16.311508,27.392187,6.9261365,13.1536455,5.1990743,8.913462,10.298913,9.569445,22.765625,12.047222,30.54,12.086805,32.893616,22.478477,18.94853,19.122597
